City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,omsukchan,62.5333,155.8,-35.67,97,42,2.11,RU,1675659014
366,gizo,-8.103,156.8419,26.16,86,100,7.05,SB,1675659060
367,kapit,2.0167,112.9333,30.04,73,99,0.58,MY,1675659061
368,mahebourg,-20.4081,57.7,28.47,78,40,3.6,MU,1675658870
369,kendari,-3.945,122.4989,29.25,71,94,2.26,ID,1675659061
370,rybachiy,48.7073,44.7449,-7.08,94,100,3.48,RU,1675659061
371,maine-soroa,13.2114,12.0241,20.84,20,84,4.61,NE,1675659062
372,kyren,51.6828,102.1408,-9.76,80,39,0.33,RU,1675659062
373,punta alta,-38.8759,-62.0736,23.63,59,6,8.03,AR,1675658888
374,faya,18.3851,42.4509,11.06,33,84,1.81,SA,1675659062
375,jalu,29.0331,21.5482,10.51,50,88,5.88,LY,1675659063
376,marzuq,14.4,46.4667,20.59,50,29,0.53,YE,1675659063
377,goderich,43.7501,-81.7165,1.06,100,100,6.17,CA,1675659064
378,naze,28.3667,129.4833,17.51,93,100,9.32,JP,1675658921
379,immokalee,26.4187,-81.4173,21.97,93,100,0.0,US,1675659064
380,tilichiki,60.4667,166.1,-27.42,94,13,3.48,RU,1675659064
381,riyadh,24.6877,46.7219,17.08,52,7,6.25,SA,1675658853
382,sechura,-5.5569,-80.8222,23.59,76,44,3.74,PE,1675659065
383,sivas,39.7916,37.0019,-1.65,93,100,7.2,TR,1675659066
384,thinadhoo,0.5333,72.9333,27.29,74,100,4.19,MV,1675659066
385,san jeronimo,-11.9472,-75.2829,10.05,81,91,0.79,PE,1675659067
386,kataysk,56.289,62.5841,-19.03,100,100,1.16,RU,1675659067
387,pangoa,-12.1167,-73.0,19.07,98,88,0.62,PE,1675659068
388,lata,40.1629,-8.3327,5.6,78,0,2.26,PT,1675658931
389,delano,35.7688,-119.247,9.32,82,82,3.23,US,1675658999
390,limerick,52.6647,-8.6231,8.93,92,99,3.28,IE,1675659069
391,haines junction,60.7522,-137.5108,-11.03,85,100,0.51,CA,1675659069
392,bambous virieux,-20.3428,57.7575,28.45,78,40,3.6,MU,1675658844
393,arroyo,41.6096,-4.7969,3.39,81,0,7.72,ES,1675659070
394,victor harbor,-35.5667,138.6167,28.71,71,5,5.49,AU,1675659070
395,beira,-19.8436,34.8389,26.05,88,40,2.24,MZ,1675659071
396,mezen,65.8522,44.24,-20.34,98,61,3.06,RU,1675659071
397,yerbogachen,61.2767,108.0108,-22.99,96,100,1.47,RU,1675658970
398,saint-joseph,-21.3667,55.6167,28.21,75,57,4.81,RE,1675659072
399,vavuniya,8.7514,80.4971,25.43,77,100,2.48,LK,1675659072
400,san cristobal,7.7669,-72.225,21.1,87,20,1.33,VE,1675659073
401,derzhavinsk,51.1,66.3167,-8.18,95,100,0.58,KZ,1675659073
402,mildura,-34.2,142.15,30.04,32,6,4.32,AU,1675658947
403,pustoshka,56.3355,29.369,-5.75,96,100,3.64,RU,1675659074
404,saintes,45.6667,-0.75,2.5,84,11,5.44,FR,1675659074
405,ambanja,-13.6833,48.45,23.96,83,80,0.63,MG,1675659075
406,brewster,41.3973,-73.6171,3.41,69,0,0.0,US,1675658883
407,maun,-19.9833,23.4167,19.63,92,60,0.93,BW,1675659075
408,tevriz,57.509,72.4042,-14.56,95,100,1.2,RU,1675659077
409,inongo,-1.95,18.2667,22.17,90,92,2.81,CD,1675659077
410,teguise,29.0605,-13.564,11.12,82,0,3.6,ES,1675659078
411,kroya,-7.6331,109.2461,29.57,65,100,3.61,ID,1675659078
412,vestmanna,62.1564,-7.1664,8.51,93,100,11.32,FO,1675659079
413,port hawkesbury,45.6169,-61.3485,4.51,91,100,4.63,CA,1675659079
414,beringovskiy,63.05,179.3167,-28.61,94,96,4.77,RU,1675659080
415,khasan,42.4308,130.6434,-0.48,47,20,4.97,RU,1675659080
416,octeville,49.6261,-1.6435,4.27,81,100,3.87,FR,1675659081
417,verkhoyansk,67.5447,133.385,-39.74,99,91,0.74,RU,1675659081
418,bengkulu,-3.8004,102.2655,29.07,62,83,5.65,ID,1675658796
419,yulara,-25.2406,130.9889,33.19,9,0,4.48,AU,1675659082
420,laguna,38.421,-121.4238,8.99,86,0,2.57,US,1675659083
421,sid,45.1283,19.2264,-4.07,65,2,3.6,RS,1675659083
422,oancea,45.9167,28.1,-3.62,88,99,8.64,RO,1675659084
423,fengzhen,40.4394,113.1536,-0.17,28,16,1.34,CN,1675659085
424,auki,-8.7676,160.7034,24.84,92,100,4.56,SB,1675659086
425,ust-kut,56.7938,105.7672,-8.79,92,100,3.42,RU,1675659086
426,manokwari,-0.8667,134.0833,25.01,88,100,1.89,ID,1675659087
427,flin flon,54.7682,-101.865,-2.68,97,100,3.37,CA,1675658860
428,totness,5.8833,-56.3167,23.97,88,95,4.84,SR,1675659087
429,kerema,-7.9631,145.7785,26.82,85,92,3.41,PG,1675659088
430,san joaquin,37.9333,-121.3011,9.64,82,0,2.57,US,1675659088
431,reconquista,-29.15,-59.65,20.46,39,39,2.88,AR,1675659088
432,zyryanka,65.75,150.85,-32.36,99,100,0.4,RU,1675659089
433,isangel,-19.55,169.2667,29.25,72,100,2.35,VU,1675658834
434,shcherbinka,55.4997,37.5597,-4.03,80,100,4.0,RU,1675659089
435,kununurra,-15.7667,128.7333,34.99,31,33,4.12,AU,1675658878
436,yangjiang,21.85,111.9667,20.92,77,96,2.65,CN,1675659089
437,xichang,27.8964,102.2634,16.88,33,0,1.83,CN,1675659090
438,la ligua,-32.4524,-71.2311,18.48,81,0,0.86,CL,1675659090
439,hofn,64.2539,-15.2082,4.9,78,100,11.97,IS,1675659090
440,kalat,29.0225,66.5916,6.57,35,0,3.14,PK,1675659091
441,atasu,48.6814,71.6433,-5.03,96,98,3.38,KZ,1675659091
442,kabinda,-6.1333,24.4833,17.94,94,95,1.16,CD,1675659091
443,rohri,27.6922,68.8951,14.93,77,0,0.0,PK,1675659091
444,rantepao,-2.9701,119.8978,29.99,46,71,1.46,ID,1675659092
445,pierre,44.3683,-100.351,1.59,76,0,7.72,US,1675658983
446,san ramon de la nueva oran,-23.1322,-64.326,25.24,61,91,1.36,AR,1675658856
447,tecoanapa,16.5167,-98.75,24.45,76,0,2.11,MX,1675659092
448,north branch,45.5113,-92.9802,-9.94,82,35,1.91,US,1675659093
449,saint pete beach,27.7253,-82.7412,20.58,79,40,2.06,US,1675659093
450,birao,10.2849,22.7882,18.85,18,25,2.46,CF,1675659093
451,pangnirtung,66.1451,-65.7125,-37.52,92,98,2.28,CA,1675659093
452,saint-augustin,51.226,-58.6502,-17.72,95,100,2.1,CA,1675658898
453,dwarka,22.2394,68.9678,23.56,63,17,4.68,IN,1675659094
454,ambovombe,-25.1667,46.0833,24.41,78,100,5.58,MG,1675659094
455,vila velha,-20.3297,-40.2925,25.97,87,0,3.09,BR,1675659094
456,hirara,24.8,125.2833,24.15,73,75,7.2,JP,1675659095
457,vila franca do campo,37.7167,-25.4333,15.23,85,94,3.03,PT,1675658993
458,duku,11.2361,4.9073,24.18,18,100,1.37,NG,1675659095
459,palmer,42.1584,-72.3287,4.15,74,0,0.0,US,1675659095
460,galle,6.0367,80.217,26.29,83,100,3.48,LK,1675659096
461,bacolod,10.6667,122.95,29.98,65,58,4.4,PH,1675659096
462,itaituba,-4.2761,-55.9836,22.28,99,95,0.37,BR,1675659096
463,el chol,14.9642,-90.4806,17.5,97,23,1.78,GT,1675659097
464,nazareno,25.3833,-103.4167,15.84,24,0,1.48,MX,1675659097
465,gua musang,4.8823,101.9644,23.35,96,100,0.63,MY,1675659097
466,geraldton,-28.7667,114.6,27.23,54,75,7.2,AU,1675659098
467,khanna,30.7044,76.2231,18.81,39,75,1.43,IN,1675659098
468,xingyi,24.1877,102.817,20.41,17,8,6.98,CN,1675659098
469,klyuchevskiy,53.5317,119.4519,-15.05,73,100,1.68,RU,1675659099
470,oyugis,-0.509,34.7358,17.32,57,39,1.16,KE,1675659099
471,neiafu,-18.65,-173.9833,27.38,78,75,4.63,TO,1675659099
472,port moresby,-9.4431,147.1797,30.68,70,40,5.14,PG,1675658879
473,mongoumba,3.6415,18.5936,18.69,38,15,1.54,CF,1675659100
474,acarau,-2.8856,-40.12,24.68,89,28,3.3,BR,1675659100
475,bardiyah,31.7561,25.0865,11.31,61,98,9.98,LY,1675658984
476,aksay,47.26,39.87,0.14,71,99,3.13,RU,1675659100
477,blagoyevo,63.3667,47.9167,-24.54,100,100,1.55,RU,1675659100
478,broken hill,-31.95,141.4333,30.19,20,0,5.49,AU,1675658920
479,ilhabela,-23.7781,-45.3581,24.83,87,100,1.76,BR,1675659101
480,wakema,16.6,95.1833,32.95,21,42,3.83,MM,1675659101
481,sisimiut,66.9395,-53.6735,-15.8,89,100,6.63,GL,1675658873
482,barra,-11.0894,-43.1417,23.96,63,100,0.16,BR,1675659102
483,la massana,42.5667,1.4833,-3.59,91,65,3.73,AD,1675659102
484,mount gambier,-37.8333,140.7667,20.66,50,7,4.24,AU,1675658999
485,harper,4.375,-7.7169,25.97,84,94,2.72,LR,1675659102
486,cockburn town,21.4612,-71.1419,25.51,79,1,9.32,TC,1675658861
487,canora,51.6333,-102.4343,-6.99,88,70,4.6,CA,1675659102
488,bousso,10.4795,16.7117,21.42,18,80,2.95,TD,1675659103
489,changtu,42.7788,124.0955,-3.42,38,58,2.77,CN,1675659103
490,toba,34.4833,136.85,9.0,50,100,5.24,JP,1675659103
491,los llanos de aridane,28.6585,-17.9182,12.86,71,0,4.12,ES,1675658817
492,tieli,46.95,128.05,-11.41,80,91,2.52,CN,1675659104
493,chicama,-7.8447,-79.1469,21.3,75,43,2.03,PE,1675659104
494,lamu,-2.2717,40.902,25.12,77,16,4.65,KE,1675659104
495,bubaque,11.2833,-15.8333,24.32,53,100,6.33,GW,1675659105
496,kokorevka,52.5872,34.2778,-7.32,96,87,2.62,RU,1675659105
497,corowa,-36.0333,146.3833,30.88,36,2,2.85,AU,1675659105
498,paraiso,9.8383,-83.8656,18.48,98,67,2.16,CR,1675659106
499,bonavista,48.6499,-53.1147,-1.36,91,100,12.5,CA,1675658842
500,umm lajj,25.0213,37.2685,18.98,56,22,2.17,SA,1675659106
501,namtsy,62.7161,129.6658,-32.11,92,100,2.15,RU,1675659106
502,boyolangu,-8.1181,111.8935,29.59,65,85,0.97,ID,1675659107
503,maryville,35.7565,-83.9705,7.7,80,20,3.6,US,1675659094
504,lasa,46.6166,10.7002,0.49,91,54,2.63,IT,1675659107
505,namibe,-15.1961,12.1522,21.12,83,97,1.98,AO,1675658932
506,yenagoa,4.9247,6.2642,24.57,93,100,0.86,NG,1675659107
507,iwanai,42.9744,140.5089,-0.28,69,96,5.74,JP,1675659108
508,mangrol,21.1167,70.1167,24.56,50,5,5.23,IN,1675659108
509,novyy svit,47.8059,38.0211,-3.26,78,99,5.8,UA,1675659108
510,menongue,-14.6585,17.691,15.91,95,100,0.9,AO,1675659108
511,karaton,-6.3424,106.1045,30.84,48,87,3.53,ID,1675659109
512,fomboni,-12.28,43.7425,27.74,74,95,2.42,KM,1675659109
513,iguape,-24.7081,-47.5553,23.16,85,16,2.32,BR,1675659109
514,pontianak,-0.0333,109.3333,30.99,66,75,3.6,ID,1675659110
515,elbistan,38.2059,37.1983,-1.9,97,100,1.55,TR,1675659110
516,doha,25.2867,51.5333,18.99,77,0,1.03,QA,1675659110
517,padang,-0.9492,100.3543,30.03,60,94,2.98,ID,1675658973
518,yanliang,34.6592,109.2292,10.55,31,29,1.03,CN,1675659111
519,cam ranh,11.9214,109.1591,28.98,61,20,4.12,VN,1675659111
520,minggang,32.4586,114.0486,12.35,49,98,2.56,CN,1675659111
521,mitsamiouli,-11.3847,43.2844,27.67,76,100,4.01,KM,1675659112
522,quatre cocos,-20.2078,57.7625,28.38,75,88,4.9,MU,1675659112
523,norilsk,69.3535,88.2027,-18.1,98,100,0.6,RU,1675659107
524,zlobin,45.2924,14.6541,-4.56,58,0,3.09,HR,1675659112
525,oussouye,12.485,-16.5469,19.1,50,92,3.41,SN,1675659113
526,erenhot,43.6475,111.9767,-4.86,31,45,2.32,CN,1675659113
527,paita,-5.0892,-81.1144,23.61,80,55,4.15,PE,1675659113
528,el tigre,8.8875,-64.2454,22.2,78,17,5.77,VE,1675659113
529,fortuna,40.5982,-124.1573,8.19,95,100,4.12,US,1675659114
530,tabou,4.423,-7.3528,25.38,87,100,2.53,CI,1675659114
531,waipawa,-41.4122,175.5153,20.72,57,0,5.84,NZ,1675659114
532,bom jesus,-9.0744,-44.3586,23.56,61,97,0.3,BR,1675659115
533,conceicao do araguaia,-8.2578,-49.2647,22.27,93,77,0.85,BR,1675659115
534,novobirilyussy,56.9514,90.6661,-13.63,95,99,1.08,RU,1675659115
535,arlit,18.7369,7.3853,19.26,17,35,3.49,NE,1675659116
536,wewak,-3.5534,143.6268,28.58,73,96,3.75,PG,1675659116
537,aranjuez,40.0311,-3.6025,9.03,51,20,2.3,ES,1675659116
538,borogontsy,62.6683,131.1683,-30.85,94,100,1.7,RU,1675659117
539,oksfjord,70.2396,22.3479,2.1,91,98,5.0,NO,1675658979
540,ileza,61.0533,43.9002,-23.65,100,100,1.29,RU,1675659117
541,rawson,-43.3002,-65.1023,16.91,63,43,5.52,AR,1675659117
542,suchil,23.6333,-103.9167,12.08,21,0,2.94,MX,1675659118
543,vrancioaia,45.85,26.7333,-6.8,93,100,4.21,RO,1675659118
544,fairbanks,64.8378,-147.7164,-17.0,82,0,3.09,US,1675659116
545,fairlie,55.756,-4.8556,6.79,88,93,6.12,GB,1675659119
546,potchefstroom,-26.7167,27.1,19.77,57,10,2.01,ZA,1675659119
547,aksarka,66.5606,67.7975,-26.42,100,30,1.17,RU,1675659119
548,bakchar,57.0186,82.0711,-12.23,91,100,1.31,RU,1675659120
549,umea,63.8284,20.2597,-3.94,74,0,4.12,SE,1675659120
550,antofagasta,-23.65,-70.4,21.6,85,30,1.58,CL,1675659120
551,adrar,20.5022,-10.0711,12.85,32,97,4.42,MR,1675659120
552,kodarma,24.4667,85.6,24.48,23,0,3.86,IN,1675659121
553,praia da vitoria,38.7333,-27.0667,16.14,88,75,5.81,PT,1675659121
554,charagua,-19.8,-63.2167,19.41,71,52,1.93,BO,1675659121
555,walvis bay,-22.9575,14.5053,17.83,87,100,1.14,NA,1675659122
556,sandwick,60.0,-1.25,8.9,81,100,7.72,GB,1675659122
